Horizontal_vibration_signals,Vertical_vibration_signals
-8.107173442840576,-1.712656021118164
-7.298314571380615,1.0078073292970657
-7.348871231079102,-1.960444450378418
-4.674804210662842,-4.35941219329834
-0.9635806083679199,-4.144597053527832
0.6130456924438477,-6.374239921569824
-3.083038330078125,-7.33102560043335
-2.797877788543701,-2.530968189239502
-1.826179027557373,-1.6603589057922363
-3.095877170562744,-2.70158052444458
-3.342747688293457,2.7483701705932617
2.700483798980713,0.11191369965672493
3.2795190811157227,4.695940017700195
-0.10272259823977947,9.206616878509521
6.602239608764648,7.954299449920654
5.029106140136719,7.930874824523926
-0.3047824092209339,8.929193019866943
4.867255687713623,3.8669347763061523
6.83443546295166,9.353744983673096
2.787792682647705,10.106098651885986
5.402278900146484,4.027581214904785
4.721832275390625,-1.8528342247009277
-1.4260292053222656,-5.073809623718262
3.774082660675049,-5.585324764251709
2.714228630065918,-1.8813729286193848
-1.3726115226745605,-1.7111897468566895
3.7079691886901855,-6.069576740264893
3.958570957183838,-7.188284397125244
0.20715000107884407,-10.959291458129883
2.7952075004577637,-8.9957594871521
-0.2759337052702904,-6.248927116394043
-0.7340908050537109,-4.594409465789795
-2.2109270095825195,-4.2427897453308105
-1.8396973609924316,-2.3246049880981445
-0.22498369216918945,-2.270376682281494
-0.19364360719919205,1.6671538352966309
-0.46775341033935547,4.440343379974365
-2.654111385345459,3.4967660903930664
-0.49728158861398697,3.0024290084838867
1.1586307734251022,2.0452022552490234
2.1314144134521484,0.5143522843718529
6.914269924163818,4.04207706451416
6.464016437530518,3.8973093032836914
4.325830936431885,-0.6381034851074219
0.6752371788024902,-5.507266521453857
0.6015658006072044,-6.519973278045654
0.459289588034153,-6.951940059661865
3.8840532302856445,-5.471742153167725
7.068371772766113,-6.57804012298584
4.220974445343018,-7.81322717666626
2.1155953407287598,-6.93509578704834
4.743659496307373,-7.338833808898926
2.3137450218200684,-4.3943047523498535
0.7658720016479492,-5.810904502868652
4.7434210777282715,-2.8023481369018555
0.7708311080932617,-1.0144711285829544
-5.352532863616943,-1.2454867362976074
-7.5913310050964355,3.696167469024658
-8.478260040283203,5.879557132720947
-10.584723949432373,2.942931652069092
-10.069048404693604,4.369711875915527
-4.511213302612305,1.6213178634643555
-5.809319019317627,-1.5664100646972656
-11.329317092895508,0.12038949877023697
-13.712632656097412,-0.15429260209202766
-15.958750247955322,-2.7631521224975586
-14.877080917358398,-2.1954894065856934
-13.215792179107666,-3.0980587005615234
-5.481970310211182,-3.0928492546081543
2.496635913848877,0.02427099971100688
4.340171813964844,1.8369317054748535
-3.4239768981933594,0.514674186706543
2.6764750480651855,5.099320411682129
6.418859958648682,7.3256611824035645
6.613099575042725,6.846046447753906
11.897194385528564,11.33500337600708
19.281864166259766,9.96779203414917
16.69445037841797,7.864904403686523
11.55688762664795,9.785699844360352
8.903801441192627,9.407234191894531
9.873247146606445,10.163795948028564
8.04370641708374,8.95298719406128
3.5279393196105957,4.724681377410889
2.7266979217529297,-0.3828883171081543
2.0813465118408203,-1.3370513916015625
-11.785340309143066,-5.5748820304870605
-14.959180355072021,-6.286823749542236
-12.117183208465576,-3.9130091667175293
-14.56536054611206,-7.178056240081787
-14.994227886199951,-8.895337581634521
-7.726609706878662,-8.670902252197266
-3.901803493499756,-7.0615410804748535
-8.486354351043701,-3.6894798278808594
-8.961868286132812,-3.0970335006713867
-3.6827921867370605,-1.2755274772644043
-7.357537746429443,-0.7230281829833984
-4.252815246582031,-0.8111119270324707
3.6289334297180176,0.5955218896269798
5.305349826812744,2.2182583808898926
-1.3018608093261719,0.9496212005615234
5.526173114776611,0.874936580657959
3.504502773284912,-1.6035199165344238
5.053102970123291,-3.241145610809326
7.905864715576172,0.45621398836374283
10.811948776245117,-3.238391876220703
5.948841571807861,-6.70013427734375
4.6074748039245605,-5.192673206329346
1.7991423606872559,-8.375561237335205
-2.5240421295166016,-4.268920421600342
3.415822982788086,-2.9435038566589355
3.815329074859619,-3.209507465362549
3.811204433441162,-3.8338184356689453
2.122664451599121,1.8012046813964844
2.944648265838623,0.9444355964660645
2.144789695739746,4.732978343963623
-1.9321680068969727,5.034399032592773
2.0372986793518066,5.169975757598877
6.577432155609131,1.554548740386963
3.943490982055664,3.531348705291748
-1.1983633041381836,0.08651020005345345
1.8130898475646973,3.851318359375
0.2201675996184349,3.636956214904785
0.657498836517334,1.780104637145996
4.604530334472656,-2.2814512252807617
3.8837790489196777,-1.6456365585327148
2.6302695274353027,1.022028923034668
5.352175235748291,3.060448169708252
0.1006007008254528,2.879452705383301
-3.341495990753174,3.322458267211914
6.669950485229492,-1.5334129333496094
9.146499633789062,2.3020386695861816
3.640425205230713,5.565845966339111
8.543956279754639,6.862640380859375
7.507479190826416,8.14594030380249
-1.4479994773864746,6.3512444496154785
0.982057973742485,4.486632347106934
7.08233118057251,7.0708513259887695
1.605689525604248,9.143340587615967
0.5444883927702904,10.058355331420898
2.9341697692871094,5.213737487792969
-5.331683158874512,0.9385824203491211
-7.337713241577148,-0.6123543158173561
-5.915021896362305,1.0309935361146927
-3.6228537559509277,1.2685656547546387
-4.674053192138672,-0.04165169782936573
-4.572296142578125,-3.946828842163086
-5.415177345275879,-5.737721920013428
-7.39670991897583,-4.274451732635498
-9.192383289337158,-2.4283766746520996
-7.191705703735352,-0.905311107635498
-3.4265756607055664,-4.181039333343506
-3.5518407821655273,-2.9261350631713867
-2.982640266418457,-1.0360121726989746
-0.04308219999074936,3.643190860748291
-1.8737316131591797,2.7454495429992676
-3.4856319427490234,2.1207213401794434
-0.33450130373239517,3.1701207160949707
1.8541812896728516,0.5746364966034889
-0.3880738839507103,2.927720546722412
-0.4660249128937721,5.736994743347168
-0.010943399975076318,6.1998724937438965
-2.489197254180908,4.826998710632324
-5.820071697235107,-1.2837767601013184
-4.237604141235352,-2.530789375305176
1.3826966285705566,-2.9828667640686035
0.5638718977570534,-1.75858736038208
0.37157539278268814,-6.767642498016357
-1.4845609664916992,-10.008072853088379
-4.550349712371826,-10.934555530548096
-8.807146549224854,-11.26641035079956
-5.790233612060547,-10.096251964569092
-1.63499116897583,-9.052491188049316
0.43196678161621094,-10.329103469848633
-0.5358099937438965,-9.37039852142334
3.885018825531006,-6.87946081161499
3.3977746963500977,-3.2122135162353516
1.7560958862304688,-2.3941874504089355
0.6500244140625,2.485990524291992
6.891942024230957,0.8576393127441406
6.367814540863037,1.371324062347412
7.588231563568115,3.0145764350891113
9.734606742858887,1.625669002532959
9.005963802337646,6.264770030975342
7.490015029907227,8.610522747039795
10.790431499481201,5.74040412902832
2.633976936340332,4.581582546234131
2.672433853149414,2.741885185241699
1.9592761993408203,5.551397800445557
-0.4556417092680931,7.104372978210449
-6.586945056915283,6.400513648986816
-3.7225961685180664,2.8467416763305664
-3.952503204345703,-1.4562129974365234
-4.948675632476807,-2.1682143211364746
-7.213723659515381,0.07388589903712273
-4.872310161590576,-0.7277011871337891
-7.753634452819824,-2.903568744659424
-11.834073066711426,-2.8368234634399414
-5.5684685707092285,-7.618272304534912
-0.43451789766550064,-6.06309175491333
-0.8978843688964844,-4.633474349975586
1.583874225616455,-4.272186756134033
0.7343769073486328,0.6629108637571335
-0.4036546126008034,-4.943668842315674
-1.5276312828063965,-5.761063098907471
1.3355374336242676,-6.046688556671143
3.8381099700927734,0.5917907133698463
7.027387619018555,0.6791471689939499
7.845103740692139,1.2293220311403275
3.8373947143554688,-3.4937620162963867
6.155514717102051,-4.544162750244141
-0.009679800132289529,-3.936028480529785
