Horizontal_vibration_signals,Vertical_vibration_signals
-0.6089090928435326,0.832211971282959
-0.35977359861135483,0.4496932029724121
0.5511165037751198,-0.23246999830007553
0.40814880281686783,0.6860733032226562
-0.5916475877165794,0.37769079208374023
-1.2837529182434082,0.5198835954070091
-0.49948688596487045,-0.1635551080107689
0.14683010056614876,-0.31785961240530014
1.1013031005859375,-0.30293459072709084
0.820314884185791,0.5621672049164772
0.3069758042693138,0.23845430463552475
-1.9463777542114258,-0.4800558090209961
-1.8531084060668945,0.06916520185768604
0.5312800034880638,-0.18970970064401627
0.30417440459132195,0.7069945335388184
0.6014465913176537,1.2638568878173828
0.9275078773498535,-0.0038862001383677125
-0.34464601427316666,-0.6755352020263672
-0.9535074234008789,-0.4123688116669655
-0.7518290728330612,0.012445399770513177
0.16067029908299446,0.758969783782959
1.6325712203979492,0.8454204350709915
0.7487773895263672,-0.1951456069946289
-1.329970359802246,-0.17828939482569695
0.21942850202322006,-0.19550319761037827
-0.21612640470266342,-0.29386280104517937
-1.8280863761901855,0.15699859708547592
-0.599050484597683,0.8373857289552689
1.0347604751586914,0.08788109757006168
-0.6836056709289551,0.1673102006316185
0.31104089692234993,0.18725400790572166
0.23009780794382095,-0.14060740359127522
-0.7904291152954102,0.6242752075195312
-1.1816620826721191,-0.5233525857329369
-0.5797981843352318,0.028693699277937412
0.2735256962478161,-0.052642798982560635
0.8746027946472168,-0.6314753741025925
0.5717753991484642,-0.28412340208888054
0.6480575352907181,0.22239690646529198
-0.10503529570996761,-0.5459189042448997
-2.038121223449707,-0.7862567901611328
0.5323290824890137,-0.04951950162649155
2.165687084197998,0.3514885902404785
1.3053536415100098,0.14075039885938168
0.702369213104248,0.3012656979262829
0.1789570041000843,-1.1041759699583054
-1.2952208518981934,-0.7987260818481445
-1.9716978073120117,0.20366910845041275
-0.18856529146432877,-0.12224909849464893
0.6207704916596413,0.5357145890593529
0.6467819213867188,0.31960010528564453
1.1795639991760254,-1.1497139930725098
-0.4797935113310814,-0.21811719983816147
-1.707613468170166,0.0428318977355957
-1.0175467282533646,0.12158160097897053
-1.3805508613586426,0.7835627347230911
-0.17871860414743423,0.24746660143136978
0.49622058868408203,0.22172929719090462
-1.4082908630371094,0.6598473340272903
-0.33489469438791275,0.7905721664428711
-0.4852652922272682,0.18960239365696907
-0.9184957295656204,0.34744739532470703
0.5724668875336647,0.39516691118478775
1.0593056678771973,-0.5309700965881348
-0.38645271211862564,0.8750557899475098
-0.1525640022009611,0.5430937185883522
-0.04647970199584961,-0.5244613066315651
-0.8928061276674271,-0.472414493560791
1.326596736907959,-0.943148136138916
1.4132022857666016,-0.13902190141379833
-0.4519224166870117,0.22504329681396484
-0.8394361287355423,-0.4222273826599121
-0.35723451524972916,-0.5787372961640358
-0.9442924708127975,-0.1801729016005993
0.544428788125515,0.14643670059740543
0.4566192999482155,0.039470200426876545
0.5873918905854225,0.042700800113379955
-1.350235939025879,-0.0754236988723278
-0.74310302734375,-0.28423070907592773
-0.48552751541137695,0.10776519775390625
-0.5851149931550026,0.34971240907907486
0.45158859342336655,0.20793680101633072
-0.7148265838623047,0.5831598863005638
-0.7941365242004395,0.43604370206594467
0.4993915930390358,0.9853720664978027
0.5414723977446556,1.1487246304750443
0.5725622177124023,0.6429433822631836
0.7200360298156738,-0.03436800092458725
-0.34072399139404297,-0.7827044278383255
-0.9022831916809082,0.2728581055998802
-0.34989118576049805,0.4275203123688698
-0.47550201416015625,0.8307694643735886
0.6780028343200684,0.7374882698059082
0.672447681427002,-0.5045891180634499
0.2445697970688343,-1.1344432830810547
-0.396573506295681,-0.17892120406031609
-0.7733345031738281,0.2509951964020729
0.014018999645486474,-0.06167890038341284
-1.0984182357788086,-0.6667972356081009
-0.8159636706113815,-0.482332706451416
-0.35454031080007553,-0.7326961308717728
-0.07109640166163445,-1.1455894261598587
0.6475090980529785,-0.9742497652769089
-0.12885330244898796,-1.5680909156799316
0.3546595945954323,-1.0612130165100098
0.1447916030883789,-1.2944579124450684
-0.10474920272827148,-1.477670669555664
0.832819864153862,-0.029432799201458693
0.7244586944580078,-1.0624290257692337
-0.6726980209350586,-0.6759166717529297
-0.16353130340576172,-0.5016804113984108
-0.2356291003525257,0.16911029815673828
-1.9985556602478027,0.9512423723936081
-0.9563922882080078,0.9146928787231445
0.8585333824157715,0.9423018246889114
-0.3424524888396263,-0.011551399948075414
-0.19620660692453384,0.47560930252075195
0.4362821951508522,-0.019931800197809935
-0.8338571339845657,0.269925594329834
0.6436706334352493,0.9839773178100586
0.2230405993759632,-0.06953480187803507
0.01014470006339252,-0.8184670656919479
1.1173009872436523,-1.0218501091003418
0.1902938075363636,-1.6955852508544922
-0.37245750427246094,-0.8039116859436035
0.024867099709808826,0.6298422813415527
0.0969528965651989,-0.6054520979523659
-0.6723166257143021,-0.22428039461374283
-0.4912376031279564,-0.6969451904296875
1.1999011039733887,-0.04459619987756014
-0.9303926676511765,1.3634681701660156
-1.159358024597168,1.0344743728637695
-0.9742856025695801,0.452268086373806
-0.9913802146911621,0.1943231001496315
-0.645744800567627,1.3361454010009766
0.40372610092163086,0.8719562739133835
-0.8886814117431641,0.7451415061950684
-0.7520080357789993,0.3981589898467064
0.35011768341064453,-0.9934663772583008
0.2421855926513672,-0.30715469270944595
1.1569023132324219,-0.6761431694030762
1.4376044273376465,0.6684541702270508
-0.8205174654722214,0.726306363940239
-0.7508636265993118,0.14915470033884048
-0.16785860061645508,-0.4234195128083229
0.154686002060771,-0.2660631947219372
1.7351269721984863,0.5152463912963867
1.2893438339233398,0.37633180618286133
0.29489990323781967,0.9776710718870163
-1.5824198722839355,0.06580349989235401
-1.6210436820983887,0.4259347915649414
0.45063499361276627,0.7739424705505371
1.2979626655578613,0.219035092741251
1.2643694877624512,0.6476520746946335
0.2705216035246849,0.0008820999937597662
-1.9561052322387695,-0.4932999983429909
-1.666104793548584,0.4121303930878639
-0.7025598734617233,0.7325649261474609
0.1059889979660511,0.24721620604395866
1.4062047004699707,-0.6776093691587448
1.2451887130737305,-0.7062435150146484
-0.2496838942170143,-0.6208181008696556
-1.203322410583496,0.013947499683126807
-1.591789722442627,-0.1512170024216175
-1.454007625579834,-0.10534520260989666
0.5755186080932617,-0.4927873983979225
2.186465263366699,-1.5539050102233887
1.4159798622131348,-1.1397718638181686
1.1392474174499512,-0.016725100576877594
-1.0851740837097168,-0.1747727021574974
-2.232193946838379,-1.18881456553936
1.0393142700195312,-1.1748313903808594
1.8899083137512207,-1.7505884170532227
2.122032642364502,-0.07549520116299391
1.649308204650879,-0.16316179186105728
-0.8809565752744675,-1.5705466270446777
-1.9771218299865723,-0.8322597295045853
