Horizontal_vibration_signals,Vertical_vibration_signals
-0.5269885063171387,0.1508117001503706
-0.13335940428078175,0.3587960824370384
-0.14096500352025032,-0.12094969861209393
0.007021399796940386,0.41518211364746094
0.08209940046072006,-0.1697658933699131
0.166165791451931,-0.30941959470510483
0.13142820447683334,-0.5539298057556152
0.06539820227771997,-0.23963449522852898
0.10668040253221989,-0.9011507034301758
0.18279550597071648,-0.31038520857691765
0.28793809935450554,-0.679624080657959
0.17588140442967415,-1.0260819643735886
0.5079865083098412,-0.3278017044067383
-0.04580019973218441,-0.40230751037597656
0.0063776999013498425,-0.46786069869995117
0.33565759658813477,-0.20666120573878288
-0.27931930497288704,-0.5090951919555664
0.14238360337913036,-0.06530280224978924
0.3858805075287819,0.13151169754564762
-0.26540759950876236,-0.38113590329885483
-0.11010169982910156,0.31015869230031967
-0.34221410751342773,-0.1340031996369362
-0.11371370404958725,-0.21899940446019173
0.13874770142138004,-0.0026463999529369175
-0.43255090713500977,-0.2820611000061035
-0.43556690216064453,0.12083049863576889
-0.24017099291086197,0.05784030072391033
-0.2334594912827015,-0.05757810082286596
-0.2582908049225807,0.2636075019836426
-0.40260549634695053,0.37146810442209244
-0.30814409255981445,-0.4509925842285156
-0.5251168832182884,0.005769699928350747
-0.6705284118652344,0.06705520208925009
-0.6281375885009766,0.5759477987885475
-0.31431909650564194,0.6712555885314941
-0.18790960311889648,0.7097482681274414
0.26135440915822983,0.6321669369935989
0.6300569325685501,0.5806088075041771
0.6419063359498978,0.7021546363830566
1.1620879173278809,0.6166338920593262
1.043248176574707,0.5012989044189453
1.257312297821045,-0.36923889070749283
1.195824071764946,-0.3907322883605957
0.7741212844848633,-0.5998373031616211
0.5730986967682838,0.20003320649266243
0.41751861572265625,0.34058090299367905
0.6139158830046654,0.5887389183044434
0.1831532083451748,-0.20484920591115952
-0.09773969650268555,-0.48956871032714844
-0.19167659804224968,-0.22917989641427994
-0.3602861985564232,1.128983497619629
-1.1357545852661133,1.2084723263978958
-0.9281039237976074,0.9597420692443848
-0.8797168731689453,0.5023002997040749
-0.7683396339416504,1.162874698638916
-0.1736759953200817,0.7172465324401855
-0.3324389085173607,1.0239840298891068
-0.07822509855031967,1.5875577926635742
0.08429289795458317,0.6154536828398705
-0.23620130494236946,0.6348013877868652
0.07418389897793531,0.6372333317995071
0.1828313060104847,0.7843136787414551
-0.196611899882555,1.0538340359926224
0.32056570053100586,0.07401700131595135
0.015473399544134736,0.0029086999711580575
-0.4153132066130638,0.12358429841697216
-0.23775100708007812,0.0076412997441366315
-0.08895399980247021,0.9157776832580566
0.07932189851999283,0.7732748985290527
-0.1382231991738081,0.4247426986694336
0.21555420011281967,-0.0696300994604826
0.5793451890349388,-0.22094249725341797
0.4665375128388405,0.7354021072387695
0.23696420714259148,0.7012367248535156
0.3902912139892578,0.09384159930050373
0.686955526471138,0.2923130989074707
0.0880718044936657,0.2545356936752796
-0.14293190091848373,0.4559040069580078
0.4234910011291504,0.46590570360422134
-0.07427929900586605,-0.03255609888583422
0.0011683000047923997,-0.4898548126220703
-0.008106200257316232,-0.41390661150217056
-0.49309730529785156,-0.7017015665769577
-0.47664638608694077,-0.28662679716944695
